A,P,L1,L2,Ec,C,EqD,Ex,S,SF,Class
42156.0,815.245,335.1982428883482,160.93693838491424,0.877200274943052,42586.0,231.6779796352159,0.834045584045584,0.9899027849528014,0.4777118866050271,3
72735.0,1045.4979999999998,391.9073339716922,238.19128331653022,0.7941096644151668,73966.0,304.3173972784206,0.7175907655880032,0.9833572181813266,0.6029576093245286,1
59550.0,977.9520000000001,384.7309616292484,198.57404344548885,0.8565057911890914,60413.0,275.35688640195457,0.6311873317363746,0.985714995116945,0.5122448589915057,3
164498.0,1591.267,616.7934563131925,345.4119747346361,0.8284842353727164,168989.0,457.65200603716875,0.7939092664092664,0.9734243057240413,0.5505429753277429,5
56334.0,989.798,372.7248213370509,193.53898328893482,0.8546197542217936,57684.0,267.81836477939794,0.6744971264367816,0.9765966299147077,0.516302321243559,3
44290.0,764.47,266.33318230964414,212.34613402516237,0.603589733685228,44661.0,237.46953370131578,0.7790403152043903,0.991692975974564,0.7949965468572807,2
43010.0,791.3969999999999,310.4352081778492,177.31199699176983,0.8208301802527294,43510.0,234.0128902839742,0.7463903928918506,0.9885083888761205,0.5682476114960593,4
71853.0,1046.04,402.669560783907,229.7830878958284,0.8211938986614993,73226.0,302.46666098572854,0.7781014467642727,0.9812498292956053,0.5642316218235399,1
27141.0,616.4,234.64798776647754,147.64071618107167,0.7772427389142774,27435.0,185.89511689029663,0.8173769010691161,0.9892837616183707,0.6276279781629571,6
52417.0,903.773,369.66672867205216,181.15195921678406,0.8716992243497739,53096.0,258.3396934587928,0.7241517462422635,0.987211842700015,0.4883841391549502,3
36089.0,707.596,267.82101358290123,171.93251312403737,0.766731453695566,36454.0,214.35937565207473,0.7828076873020693,0.989987381357327,0.6406128829595548,6
47265.0,818.126,310.7049897136546,194.39199696440522,0.7801053856512441,47798.0,245.31544403462954,0.7842210054753609,0.9888489058119586,0.6233806612256539,4
28888.0,626.193,228.39346523834362,161.41904919003926,0.7074547759257044,29222.0,191.78462912420636,0.7785054032931792,0.9885702552871124,0.7051154755783277,6
70644.0,1035.2289999999998,389.6802819874283,236.31967716116597,0.7951254015773831,72782.0,299.91121085793185,0.6995009505703422,0.970624604984749,0.592336559965063,1
205889.0,1779.422,687.7230434153582,384.4723515492763,0.8291331754692177,208651.0,512.0019693575191,0.786183959310229,0.9867625844112896,0.5542632832754993,5
60110.0,949.622,345.9102404853525,222.2243717909307,0.7663413272006141,61062.0,276.6485659352505,0.7275390034010724,0.9844092889194589,0.6396317426302788,0
45116.0,796.6909999999999,293.5128954181725,196.2453819039033,0.7436140942982449,45643.0,239.6736850392041,0.8005536233941373,0.9884538702539272,0.666785786077388,4
60061.0,976.479,391.6625717683511,195.98804852564828,0.8657941964311547,60896.0,276.535784838669,0.8062961471338435,0.9862880977404099,0.49851534938737846,3
64990.0,1014.8829999999999,416.48286878266424,199.48051222738678,0.8778342670050213,65630.0,287.6592394002637,0.6960778013409592,0.9902483620295597,0.4770483203907762,3
37511.0,718.35,267.0397565761138,179.14193706332833,0.7415987706489247,37868.0,218.54173185586475,0.7173646968827692,0.9905725150522869,0.6697564640606862,6
78843.0,1090.7440000000001,420.5249114958486,243.24649437351633,0.815728196659975,80669.0,316.83753790476663,0.7545578960464738,0.9773642911155462,0.5676619744201937,1
36856.0,693.2729999999999,239.92745705157168,195.7341718753037,0.5783261735703028,37126.0,216.62529090750036,0.7908164360047205,0.9927274686203739,0.8151891972262467,2
224267.0,1770.662,640.4429454212835,449.3396784437009,0.7125634615482545,226132.0,534.36468163523,0.7800591304347826,0.9917526046733766,0.6961688706757685,5
59189.0,956.1329999999999,396.84447722325444,191.11724391005484,0.8763953777155172,59771.0,274.52099266418503,0.6105609539724783,0.9902628364926135,0.47853139940825373,3
41239.0,763.911,292.3460259057351,179.95614806814137,0.78809101722602,41657.0,229.14433352220033,0.7231867283950617,0.9899656720359123,0.614361306387062,6
29251.0,624.5849999999999,229.69952587716,162.34170635849677,0.7074565697168224,29532.0,192.98582829588352,0.7186271619496856,0.9904848977380468,0.7058796130320638,6
38338.0,718.737,247.10909824465153,197.70500695098596,0.599904330711263,38802.0,220.93767823994318,0.7641313880251933,0.9880418535127056,0.799396237678102,2
28139.0,617.749,220.1561651405336,163.10825474403524,0.6716426566060244,28459.0,189.2820317655713,0.803374635984697,0.9887557538915633,0.7391916878873303,6
50811.0,854.0949999999999,320.143693854949,202.91521007800932,0.7734761415038122,51326.0,254.3512817100365,0.7022167555764394,0.9899660990531115,0.6312159403233069,4
49531.0,885.953,370.3006484050798,171.13707482438986,0.8867980674032501,50060.0,251.1271150040898,0.6510212665282196,0.9894326807830603,0.45991573665846996,3
40487.0,793.4939999999999,320.57111832783625,162.28525969780912,0.8623938526929635,41041.0,227.045478809186,0.6304618642748139,0.9865013035744743,0.5016224116070134,3
40015.0,735.334,273.6388999704789,186.47876662593276,0.7318390201331448,40395.0,225.7181436716542,0.7942005398539219,0.9905928951602921,0.680420309384893,6
50336.0,819.0049999999999,295.01710347655006,217.63544846075212,0.6751237312004899,50726.0,253.15960523707005,0.7822222222222223,0.9923116350589442,0.7363671909150364,2
41735.0,735.759,257.9670165646636,206.21869929242743,0.6007998576373323,42050.0,230.5182257426124,0.7739883535477171,0.9925089179548157,0.7985133374006511,2
40988.0,764.163,293.0813530780965,179.16942839132048,0.7913757710575074,41498.0,228.4459289626428,0.6750329380764163,0.9877102510964384,0.6075618143793916,6
35322.0,697.666,259.1475487912549,173.84593872647585,0.7416042177618178,35710.0,212.0692509515121,0.7103469079939668,0.9891346961635397,0.6696705403493342,6
35091.0,685.8470000000001,232.5036810716454,192.62691667872,0.5600042264308951,35452.0,211.3746646698738,0.7623672032848856,0.9898172176463951,0.8265063544653548,2
27306.0,608.784,225.49241142097114,154.5957169926271,0.7279863142512467,27648.0,186.45932266459178,0.8014910916082069,0.9876302083333334,0.6837610258848149,6
41445.0,760.833,282.8116242705882,187.39228832449842,0.7489693718236378,42088.0,229.715939654933,0.7169174883238194,0.9847224862193499,0.6597626871933238,4
45186.0,802.143,290.12220457120117,198.52740852728508,0.7292109990071441,45793.0,239.85954654422878,0.71438057294631,0.9867446989714586,0.6835213411406903,4
38945.0,718.24,241.87808573710933,205.26480117174668,0.5289882017306758,39299.0,222.67984657285652,0.7839170692431562,0.9909921372045091,0.8475567384713283,2
51258.0,876.7049999999999,341.73817678023795,192.13256899224615,0.8269866526249705,52033.0,255.46763510087723,0.6933127739003409,0.9851056060576941,0.5588365195854704,4
41727.0,772.2429999999999,301.88500329348193,176.66651110674465,0.8108808484174229,42169.0,230.49613116745394,0.8148531479456335,0.9895183665726007,0.5829673098057849,4
39411.0,752.423,283.4832966557914,177.59844725928494,0.7794323025452206,39897.0,224.0081331058261,0.7112101634965893,0.9878186329799233,0.6244139889197747,6
66943.0,1039.622,339.82589447245596,251.66174160498136,0.6719893438562754,68327.0,291.94943884721886,0.7985185008469118,0.9797444641210649,0.7380781560641457,0
103602.0,1260.637,484.9987515152966,275.53782312265713,0.8229452514204868,104732.0,363.1943877782975,0.7914591291061879,0.9892105564679372,0.5607858112076106,1
29002.0,643.039,247.10405014928568,149.7897089465548,0.7953269421715088,29355.0,192.1626739937004,0.7989531680440771,0.9879747913473003,0.6047534287551366,6
33525.0,686.6750000000001,247.84990923321988,173.2994964684001,0.7149149156482221,33997.0,206.6043458817997,0.7223658694246929,0.9861164220372386,0.6948665035575264,6
31414.0,658.232,241.10384795995662,166.14097547766923,0.7246807990964486,31861.0,199.99386755175868,0.7731725326113709,0.9859703085276671,0.6880580411441968,6
100983.0,1239.47,476.22925891347796,272.2853156794111,0.8204260890024274,102017.0,358.5743283421039,0.6740063407308526,0.9898644343589794,0.5669258219974644,1
53525.0,959.13,319.9928690590668,213.40496151247706,0.7451424243526267,54660.0,261.05583048832597,0.7828726049436887,0.9792352725942188,0.6655584382340679,0
36094.0,700.876,256.95234215533793,179.82063766354545,0.7143182820958888,36426.0,214.37422449462287,0.7180884927582365,0.9908856311425904,0.6960492522403858,6
84226.0,1113.968,440.555956252786,245.6595216006777,0.8301013587567836,85372.0,327.474997358369,0.7884779210080415,0.9865763950709835,0.5525278077515209,1
65476.0,1006.2469999999998,393.90059022927034,213.48932467741653,0.8403863374308804,66364.0,288.7328045634571,0.7832806967173892,0.9866192514013622,0.5373026660797224,3
53743.0,946.9919999999998,395.32246679466783,174.2350635710868,0.8976340158057959,54333.0,261.58691261739733,0.5722088541555759,0.9891410376750778,0.4378537069715413,3
80033.0,1100.1960000000001,395.7101113135771,258.4131871230655,0.7573263459634534,81267.0,319.2196430105599,0.8006502601040416,0.9848154847601117,0.6507660977318972,0
47562.0,802.0279999999999,290.03990538196314,209.4093521116212,0.6918911109551632,47944.0,246.08498374889476,0.7339814814814815,0.9920323710996162,0.7198710651254246,2
32624.0,671.8539999999999,254.31644984942733,163.67906248819605,0.7653587407439026,33004.0,203.80914333621035,0.7846079846079846,0.9884862440916252,0.6422415845473546,6
24849.0,581.9649999999999,217.79707775349223,145.91143970195688,0.7424133168763861,25199.0,177.87279006954395,0.7705116279069767,0.9861105599428549,0.6669832658504019,6
81552.0,1115.057,427.5548742964399,245.76047180188672,0.8182907615801084,83067.0,322.23474572466887,0.7233121651825309,0.9817617104265232,0.5680165778774791,1
27123.0,610.39,228.61802733346883,151.1775158086751,0.7501507804874361,27406.0,185.83346354155867,0.7659268044730599,0.9896737940596949,0.6607343669839106,6
44362.0,845.277,350.7674002093026,161.6311911175598,0.8875075979071405,44851.0,237.66247638939828,0.5849111333790412,0.9890972330605784,0.4590740966765612,3
64075.0,1015.3609999999999,411.7117854753471,201.43315202342777,0.8721392806536377,65261.0,285.62707124659164,0.7264739229024944,0.9818268184673848,0.48129587032380905,3
31662.0,653.7830000000001,239.90242765898643,168.4215047550719,0.7121358517291948,32034.0,200.78174833735443,0.8014073099119166,0.9883873384528938,0.7004532870310671,6
69810.0,1022.531,400.08410381541796,223.75574219314203,0.8289843754981518,70894.0,298.13562789100143,0.7805407097654241,0.9847095663948995,0.5552967914188657,1
61083.0,971.338,398.61083236998934,198.3840060161931,0.867355872742521,61675.0,278.87863150671467,0.7912305699481865,0.9904012971220105,0.48947699375720816,3
39185.0,733.6639999999999,267.99397661397353,186.34031685015577,0.7187048140250327,39655.0,223.3649291192495,0.7890656463954894,0.9881477745555416,0.6946721751588948,4
26466.0,610.1659999999999,222.17372534662178,152.25908948104131,0.7282463292019563,26878.0,183.56894560616948,0.7448077897225193,0.9846714785326289,0.6826734805310668,6
51641.0,893.9139999999999,360.5070253913579,184.194273546852,0.8596216302882614,52251.0,256.4202865018065,0.6265438839144889,0.9883255822855065,0.5059146984662578,3
25507.0,598.818,225.41143794602456,144.6482345374447,0.7669493767738214,25871.0,180.21243316586066,0.7591369047619048,0.9859301921069924,0.6391717941577635,6
47182.0,821.453,300.48519191026946,201.15378825647073,0.7428751822667132,47785.0,245.0999555277284,0.7086299600492626,0.98738097729413,0.6653349166766147,4
146521.0,1478.2099999999998,528.247207981244,357.82351961327873,0.7356342895956534,150261.0,431.9216726839957,0.7551071943929086,0.975109975309628,0.6685525845707181,5
75608.0,1063.2450000000001,419.5405316926296,232.38757668407115,0.8325767392392289,76934.0,310.26939181675044,0.7485866476569539,0.9827644474484624,0.5469278269741183,1
49466.0,869.5989999999999,361.50447858106173,175.00481980705345,0.8750119120615689,49943.0,250.96228266388866,0.819285489507594,0.9904491119876659,0.48193619863441955,3
38883.0,732.331,267.1679014185933,185.706400620961,0.7189203270985101,39288.0,222.50252407093572,0.8004570158102767,0.9896915088576664,0.6935876088273148,4
45550.0,797.549,296.93249332399296,196.3919570536908,0.7500309656893005,46093.0,240.8237140787565,0.7756624208160207,0.9882194693337383,0.6577836128682761,4
53651.0,921.453,388.8616731813317,176.21314601544609,0.8914336551604787,54216.0,261.36291782612585,0.7881970970206265,0.9895787221484432,0.4517494773733153,3
32824.0,678.1120000000001,254.1066958944098,164.89818670666128,0.7608456703204762,33193.0,204.43291030650366,0.8040368410738781,0.9888831982646944,0.6472460433445367,6
46192.0,819.6519999999999,313.1436696003023,189.5098580080496,0.796084851848698,46972.0,242.51490892398067,0.7014091350826045,0.9833943625989952,0.5997767298722306,4
41110.0,758.986,288.1748224459972,182.66923001213794,0.7734286409431058,41566.0,228.78565882516006,0.790957190957191,0.9890294952605495,0.630297416353186,4
91582.0,1202.076,436.0937539171454,268.11215094051795,0.788679995687153,93036.0,341.4759493521259,0.7535380463401791,0.9843716410851713,0.613141213954899,0
42027.0,741.939,262.02086657518004,204.6762772811074,0.6243497126954378,42388.0,231.32323347771336,0.7624637155297532,0.9914834387090686,0.7794113958460839,2
55885.0,883.311,336.1980754038878,213.2377875383784,0.773117874649531,56476.0,266.7489305649126,0.8010578521873746,0.9895353778596218,0.629527821232539,4
28696.0,622.245,227.220192980827,161.41398682749949,0.7038125379407323,29034.0,191.14623191609147,0.7115298785023556,0.9883584762692016,0.7076811594897453,6
54338.0,913.686,365.72698688553817,191.22206664180706,0.8524218343961751,55025.0,263.03096848435786,0.7541602476023928,0.9875147660154475,0.5172491100562461,3
66792.0,987.8709999999999,379.9628079439783,227.041542605987,0.8018419155855341,68160.0,291.6199850352355,0.7741397095469349,0.9799295774647887,0.5890503111578849,1
87137.0,1243.2830000000001,393.2571731317204,283.9716383700882,0.6917870069401432,89111.0,333.0859862101495,0.76916354777205,0.9778478526781206,0.7173967688740532,0
41022.0,728.9019999999999,253.60103975203208,206.2107683069135,0.582081274459247,41344.0,228.54065853612536,0.7795302523563393,0.9922116873065016,0.8121287578306852,2
199021.0,1747.665,705.4098963801059,364.76853768573756,0.8559240656854836,202063.0,503.38991590290806,0.7837632418383019,0.9849452893404532,0.5092440064675955,5
63608.0,972.4630000000001,322.7578654684382,251.5858028049892,0.626417468942593,64527.0,284.5842950015236,0.7807919868411362,0.9857578997938847,0.7774423416536573,0
30612.0,652.5260000000001,241.31175473023376,161.93236957576408,0.7414116597459698,31020.0,197.42443856684207,0.7687594173782019,0.9868471953578336,0.6693370540348498,6
37406.0,731.647,260.8627661000529,183.39137619169597,0.711171463389714,37904.0,218.23564880734654,0.7156029996939088,0.9868615449556775,0.6998858254772696,6
42642.0,753.5799999999998,258.86418312802664,209.90328613786394,0.5852365625535303,43052.0,233.0096149659855,0.7808459989013001,0.9904766329090402,0.8102214836732496,2
162230.0,1486.167,543.4072552903068,381.8371778381746,0.7115137125443597,163470.0,454.48613987929866,0.7828348630051053,0.9924145103077017,0.6995043533040207,5
83492.0,1168.303,425.0382554038322,251.07202699739076,0.8068879394449926,85361.0,326.0449601957193,0.6707531632858004,0.9781047550989328,0.5884356041104614,0
190728.0,1696.174,665.9885050233677,368.9420170563909,0.8325322681745436,192377.0,492.790454339619,0.836654749632619,0.9914282892445563,0.5475088036060987,5
33750.0,677.626,245.05757833094532,176.2911963509268,0.6946096584562097,34126.0,207.29648968280128,0.772735598498031,0.9889820078532497,0.7155625792923196,6
48095.0,874.205,366.31375557403567,168.40599508388945,0.8880579321030475,48787.0,247.4600086964309,0.8273981557941096,0.9858158935782073,0.45635581950711407,3
